"Time of Day","Process Name","PID","Operation","Path","Result","Detail","User","Session","Description","Command Line"
"1:34:38.4669165","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4669832","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4670391","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4670536","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4679091","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4680041","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4680289","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4684508","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4685343","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4687994","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4690716","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4772374","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0E5AAE11-A475-4C5B-AB00-C66DE400274E}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4773492","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0E5AAE11-A475-4c5b-AB00-C66DE400274E}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4774524","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0E5AAE11-A475-4c5b-AB00-C66DE400274E}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4774743","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{0E5AAE11-A475-4c5b-AB00-C66DE400274E}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4863150","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4863722","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4864449","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.4864581","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{20D04FE0-3AEA-1069-A2D8-08002B30309D}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5664053","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5665108","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5665308","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5665833","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5672755","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5673723","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5674582","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5686916","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5687659","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5687811","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5688220","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5688788","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5689379","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5689970","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{DE77BA04-3C92-4d11-A1A5-42352A53E0E3}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5959972","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0E5AAE11-A475-4C5B-AB00-C66DE400274E}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5960644","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0E5AAE11-A475-4c5b-AB00-C66DE400274E}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5961219","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{0E5AAE11-A475-4c5b-AB00-C66DE400274E}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.5961351","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{0E5AAE11-A475-4c5b-AB00-C66DE400274E}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.6189236","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{AB8902B4-09CA-4bb6-B78D-A8F59079A8D5}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.6190442","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{AB8902B4-09CA-4bb6-B78D-A8F59079A8D5}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.6190659","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{AB8902B4-09CA-4bb6-B78D-A8F59079A8D5}\InprocServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.6191180","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{AB8902B4-09CA-4bb6-B78D-A8F59079A8D5}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.6191760","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{AB8902B4-09CA-4bb6-B78D-A8F59079A8D5}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.6192304","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{AB8902B4-09CA-4bb6-B78D-A8F59079A8D5}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7073631","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{F562A2C8-E850-4F05-8E7A-E7192E4E6C23}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7074369","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{F562A2C8-E850-4F05-8E7A-E7192E4E6C23}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7074518","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{F562A2C8-E850-4F05-8E7A-E7192E4E6C23}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7074927","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{F562A2C8-E850-4F05-8E7A-E7192E4E6C23}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7075503","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{F562A2C8-E850-4F05-8E7A-E7192E4E6C23}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7076087","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{F562A2C8-E850-4F05-8E7A-E7192E4E6C23}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7077125","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{F562A2C8-E850-4F05-8E7A-E7192E4E6C23}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7210799","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234D49B-0245-4DF3-B780-3893943456E1}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7211667","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7212308","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7212509","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7234086","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234D49B-0245-4DF3-B780-3893943456E1}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7235100","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7236001","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7236230","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7241529","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234D49B-0245-4DF3-B780-3893943456E1}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7242554","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7243567","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7243834","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7270233","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{e2eb4ca4-c96e-4da4-94b1-673c8334a5bb}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7270954","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{e2eb4ca4-c96e-4da4-94b1-673c8334a5bb}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7271606","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{e2eb4ca4-c96e-4da4-94b1-673c8334a5bb}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7272266","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{e2eb4ca4-c96e-4da4-94b1-673c8334a5bb}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7272871","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{e2eb4ca4-c96e-4da4-94b1-673c8334a5bb}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7273478","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{e2eb4ca4-c96e-4da4-94b1-673c8334a5bb}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7274055","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{e2eb4ca4-c96e-4da4-94b1-673c8334a5bb}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7294539","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234D49B-0245-4DF3-B780-3893943456E1}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7295261","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7295868","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7296016","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7320301","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234D49B-0245-4DF3-B780-3893943456E1}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7321052","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7322751","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7323098","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7330344","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234D49B-0245-4DF3-B780-3893943456E1}\InProcServer32","NAME NOT FOUND","Desired Access: Query Value","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7331331","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7332288","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:38.7332500","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{4234d49b-0245-4df3-b780-3893943456e1}\InProcServer32\LoadWithoutCOM","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:40.7994655","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:40.7997032","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:40.7997540","Explorer.EXE","2624","RegQueryValue","HKCR\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:40.7999754","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:40.8001596","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:40.8003405","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:43.8276461","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{603D3801-BD81-11d0-A3A5-00C04FD706EC}\InprocServer32","NAME NOT FOUND","Desired Access: Read","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
"1:34:43.8278991","Explorer.EXE","2624","RegOpenKey","HKCU\Software\Classes\CLSID\{603D3801-BD81-11d0-A3A5-00C04FD706EC}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed","DESKTOP-VKFSKB2\jiushi","1","Windows 资源管理器","C:\Windows\Explorer.EXE"
